,Time,HP,Power up,Player x,Player y,Player speed_x,Player speed_y,Player bullet x,Player bullet y,Player bullet speed_x,Player bullet speed_y,Enemy x,Enemy y,Enemy speed_x,Enemy speed_y,Enemy bullet x,Enemy bullet y,Enemy bullet speed_x,Enemy bullet speed_y
296,157.04,5,False,629,203,8,4,[],[],[],[],"[1279, 776, 1260, 584, 726]","[1279, 776, 1260, 584, 726]","[-191, 110, -347, -281, -30]","[-14, -58, -63, -58, -23]","[472, 1509, 1366, 1360, 1359, 1207, 1372, 272, 823, 623, 570, 446, 908, 704, 1097, 798, 533, 1264, 690, 1334, 764, 665]","[529, 425, 249, 704, 657, 19, 58, 673, 201, 439, 715, 286, 801, 424, 754, 581, 413, 694, 578, 728, 570, 559]","[-5, 5, 5, 5, 5, 3, 2, -5, 1, -4, -5, -3, -5, 0, -5, -4, -4, -5, -3, -5, -2, -4]","[0, -2, -2, -1, -1, -5, -5, -1, -5, -3, -1, -4, 0, -5, -2, -3, -4, -3, -5, -2, -5, -3]"
297,157.4,5,False,769,244,0,0,[],[],[],[],"[1175, 816, 1095, 474, 706]","[1175, 816, 1095, 474, 706]","[-267, 123, -415, -216, -10]","[6, -18, -43, -18, 17]","[372, 1466, 1460, 1459, 172, 843, 543, 470, 386, 808, 704, 997, 718, 453, 1164, 630, 1234, 724, 585]","[512, 209, 680, 626, 650, 101, 379, 678, 206, 784, 324, 714, 521, 333, 634, 478, 688, 470, 499]","[-5, 5, 5, 5, -5, 1, -4, -5, -3, -5, 0, -5, -4, -4, -5, -3, -5, -2, -4]","[-1, -2, -2, -2, -2, -5, -3, -2, -4, -1, -5, -2, -3, -4, -3, -5, -2, -5, -3]"
298,157.79,5,False,903,274,9,3,[],[],[],[],"[1046, 856, 915, 395, 699]","[1046, 856, 915, 395, 699]","[-320, 123, -446, -135, 24]","[26, 22, -4, 22, 57]","[272, 1566, 1560, 1559, 72, 863, 463, 370, 326, 708, 704, 897, 638, 391, 1064, 570, 1134, 684, 505, 1144, 885, 1025, 590, 700]","[478, 161, 640, 586, 610, 1, 319, 638, 126, 764, 224, 674, 461, 253, 574, 378, 648, 370, 439, 646, 547, 646, 581, 535]","[-5, 5, 5, 5, -5, 1, -4, -5, -3, -5, 0, -5, -4, -3, -5, -3, -5, -2, -4, -3, 1, -5, 4, -2]","[-2, -3, -2, -2, -2, -5, -3, -2, -4, -1, -5, -2, -3, -4, -3, -5, -2, -5, -3, -4, -5, -3, -3, -5]"
299,158.14,5,False,1052,328,8,4,[],[],[],[],"[906, 896, 735, 353, 707]","[906, 896, 735, 353, 707]","[-347, 123, -441, -35, 58]","[46, 62, 36, 62, 97]","[193, 383, 270, 266, 608, 704, 797, 558, 331, 966, 519, 1034, 644, 425, 1084, 905, 925, 670, 660]","[411, 259, 598, 46, 744, 124, 634, 401, 173, 514, 278, 608, 270, 363, 555, 447, 586, 521, 435]","[-3, -4, -5, -3, -5, 0, -5, -4, -3, -4, -2, -5, -2, -4, -3, 1, -5, 4, -2]","[-4, -3, -2, -4, -1, -5, -2, -3, -4, -3, -5, -2, -5, -4, -5, -5, -3, -3, -5]"
300,158.47,5,False,1173,429,5,8,[],[],[],[],"[757, 931, 555, 347, 727]","[757, 931, 555, 347, 727]","[-363, 86, -420, 45, 58]","[46, 82, 56, 82, 111]","[187, 303, 170, 508, 704, 697, 478, 280, 886, 479, 934, 604, 362, 1024, 925, 825, 759, 629, 879, 1015, 725, 422, 784]","[312, 199, 558, 724, 24, 594, 336, 75, 454, 178, 568, 170, 283, 455, 347, 526, 461, 335, 693, 645, 644, 623, 641]","[2, -4, -5, -5, 0, -5, -4, -2, -4, -2, -5, -2, -3, -3, 1, -5, 5, -1, 1, 5, 5, 4, 2]","[-5, -3, -2, -1, -5, -2, -4, -5, -3, -5, -2, -5, -4, -5, -5, -3, -3, -5, -5, -2, -3, -3, -5]"
301,158.89,4,False,1096,570,-7,6,[1146],[615],[-4],[3],"[597, 943, 382, 368, 735]","[597, 943, 382, 368, 735]","[-371, 26, -385, 105, 38]","[26, 82, 43, 82, 91]","[269, 223, 71, 408, 597, 398, 806, 439, 834, 564, 313, 964, 945, 738, 859, 609, 899, 825, 502, 824]","[251, 124, 499, 704, 554, 256, 394, 78, 528, 70, 187, 355, 247, 466, 413, 235, 593, 584, 563, 541]","[5, -4, -4, -5, -5, -4, -4, -2, -5, -2, -2, -3, 1, -4, 5, -1, 1, 5, 4, 2]","[-2, -4, -3, -1, -2, -4, -3, -5, -2, -5, -5, -5, -5, -3, -2, -5, -5, -3, -3, -5]"
302,159.28,4,False,1066,591,0,0,[1066],[675],[-4],[3],"[441, 931, 231, 414, 735]","[441, 931, 231, 414, 735]","[-344, -34, -316, 161, 18]","[6, 66, 23, 66, 71]","[369, 143, 308, 497, 318, 726, 734, 291, 904, 965, 658, 959, 589, 919, 925, 582, 864]","[242, 44, 684, 514, 176, 334, 488, 87, 255, 147, 406, 373, 135, 493, 533, 503, 441]","[5, -4, -5, -5, -4, -4, -5, 0, -3, 1, -4, 5, -1, 1, 5, 4, 2]","[0, -4, -1, -2, -4, -3, -2, -5, -5, -5, -3, -2, -5, -5, -2, -3, -5]"
303,159.67,3,False,1057,591,0,0,[986],[735],[-4],[3],"[305, 896, 114, 475, 733]","[305, 896, 114, 475, 733]","[-290, -92, -221, 201, -2]","[-14, 46, 3, 46, 51]","[469, 208, 397, 238, 646, 634, 844, 985, 578, 1059, 573, 939, 1025, 662, 906, 569, 359, 561, 870]","[242, 652, 474, 96, 274, 448, 155, 47, 346, 335, 35, 393, 493, 443, 341, 743, 652, 732, 790]","[5, -5, -5, -4, -4, -5, -3, 1, -4, 5, 0, 1, 5, 4, 3, 5, 5, 5, 5]","[0, -2, -2, -4, -3, -2, -5, -5, -3, -1, -5, -5, -2, -3, -5, 0, -2, 1, 2]"
304,160.0,3,False,931,582,0,0,[894],[795],[-5],[3],"[195, 840, 39, 555, 713]","[195, 840, 39, 555, 713]","[-210, -132, -104, 228, -22]","[-34, 26, -7, 26, 31]","[569, 108, 297, 169, 566, 534, 784, 498, 1159, 959, 1125, 742, 966, 669, 459, 661, 970]","[252, 612, 430, 16, 214, 408, 55, 286, 315, 293, 453, 383, 241, 743, 631, 744, 825]","[5, -5, -5, -3, -4, -5, -3, -4, 5, 1, 5, 4, 3, 5, 5, 5, 5]","[1, -2, -3, -4, -3, -2, -5, -3, -1, -5, -2, -3, -5, 0, -1, 0, 1]"
305,160.34,3,False,833,589,0,0,[794],[837],[-5],[2],"[125, 775, 16, 641, 693]","[125, 775, 16, 641, 693]","[-90, -145, 36, 260, -15]","[-34, 26, 13, 26, 31]","[669, 8, 197, 481, 434, 418, 1259, 997, 1225, 831, 1026, 769, 559, 761, 1070, 242, 790, 119, 684, 757]","[272, 572, 370, 154, 368, 226, 295, 193, 413, 323, 141, 743, 611, 744, 845, 705, 718, 688, 708, 720]","[5, -5, -5, -5, -5, -4, 5, 2, 5, 5, 3, 5, 5, 5, 5, 5, -5, 5, 5, 2]","[1, -2, -3, -3, -2, -3, -1, -5, -2, -3, -5, 0, -1, 0, 1, 0, 0, 1, -1, -5]"
306,160.69,3,False,724,534,-5,-8,[694],[877],[-5],[2],"[109, 715, 54, 741, 686]","[109, 715, 54, 741, 686]","[50, -125, 196, 292, 25]","[2, 46, 53, 46, 51]","[769, 97, 381, 334, 338, 1359, 1035, 1325, 931, 1086, 869, 659, 861, 1170, 342, 690, 219, 784, 797]","[303, 310, 94, 328, 166, 292, 93, 373, 263, 41, 743, 591, 744, 865, 705, 718, 698, 688, 620]","[5, -5, -5, -5, -4, 5, 1, 5, 5, 3, 5, 5, 5, 5, 5, -5, 5, 5, 2]","[2, -3, -3, -2, -3, 0, -5, -2, -3, -5, 0, -1, 0, 1, 0, 0, 0, -1, -5]"
307,161.04,3,False,594,402,-8,-5,[],[],[],[],"[148, 661, 155, 854, 694]","[148, 661, 155, 854, 694]","[190, -90, 347, 304, 65]","[42, 66, 93, 66, 65]","[869, 5, 281, 234, 249, 1459, 1425, 1031, 969, 759, 961, 1270, 442, 590, 319, 884, 837]","[343, 250, 34, 288, 106, 292, 332, 203, 743, 571, 744, 885, 705, 718, 698, 668, 520]","[5, -4, -5, -5, -5, 5, 5, 5, 5, 5, 5, 5, 5, -5, 5, 5, 2]","[2, -3, -3, -2, -3, 0, -3, -3, 0, -1, 0, 1, 0, 0, 0, -1, -5]"
308,161.39,3,False,543,517,5,8,[594],[569],[3],[4],"[243, 622, 313, 966, 714]","[243, 622, 313, 966, 714]","[323, -50, 473, 292, 92]","[80, 86, 115, 86, 65]","[969, 134, 149, 1555, 1525, 1131, 1069, 859, 1061, 1370, 542, 490, 419, 984, 877, 286, 726, 302, 800, 704]","[387, 248, 46, 313, 272, 143, 743, 551, 744, 893, 705, 718, 698, 634, 420, 631, 648, 690, 701, 707]","[5, -5, -5, 3, 5, 5, 5, 5, 5, 5, 5, -5, 5, 5, 2, 5, 1, 5, -5, -2]","[3, -2, -3, 4, -3, -3, 0, -1, 0, 0, 0, 0, 0, -2, -5, -2, -5, 0, -2, -5]"
309,161.74,3,False,571,460,1,-9,[654],[660],[3],[5],"[386, 602, 512, 1066, 747]","[386, 602, 512, 1066, 747]","[432, -10, 562, 259, 112]","[100, 106, 135, 106, 65]","[1052, 34, 49, 1510, 1231, 1169, 959, 1161, 1470, 642, 390, 519, 1084, 917, 386, 746, 402, 700, 664]","[447, 208, 3, 390, 83, 743, 524, 744, 893, 695, 703, 698, 594, 320, 591, 548, 690, 661, 607]","[4, -5, -5, -5, 5, 5, 5, 5, 5, 5, -5, 5, 5, 2, 5, 1, 5, -5, -2]","[3, -2, -2, 2, -3, 0, -2, 0, 0, -1, -1, 0, -2, -5, -2, -5, 0, -2, -5]"
310,162.07,3,False,592,372,0,0,[697],[760],[2],[5],"[563, 599, 732, 1147, 787]","[563, 599, 732, 1147, 787]","[488, 28, 589, 187, 112]","[100, 88, 128, 88, 45]","[1129, 1410, 1331, 1269, 1059, 1261, 1568, 742, 290, 619, 1184, 954, 486, 766, 502, 600, 624, 523, 634, 654, 1111, 776]","[522, 420, 23, 736, 484, 744, 873, 675, 673, 698, 554, 220, 551, 448, 680, 611, 507, 687, 754, 738, 786, 813]","[3, -5, 5, 5, 5, 5, 4, 5, -5, 5, 5, 1, 5, 1, 5, -5, -2, 0, 0, -2, -5, -4]","[4, 1, -3, -1, -2, 0, -3, -1, -2, 0, -2, -5, -2, -5, -1, -3, -5, -5, -5, -5, -3, -4]"
311,162.42,3,False,683,310,7,-6,[737],[860],[2],[5],"[743, 599, 952, 1191, 816]","[743, 599, 952, 1191, 816]","[489, 48, 552, 87, 79]","[80, 48, 88, 48, 5]","[1187, 1310, 1369, 1159, 1361, 1594, 842, 203, 719, 1284, 974, 586, 786, 602, 504, 584, 523, 634, 614, 1011, 706]","[607, 437, 716, 444, 744, 781, 655, 615, 698, 514, 120, 511, 348, 660, 551, 407, 587, 654, 638, 726, 733]","[2, -5, 5, 5, 5, -1, 5, -4, 5, 5, 1, 5, 1, 5, -4, -2, 0, 0, -2, -5, -3]","[5, 0, -1, -2, 0, -5, -1, -4, 0, -2, -5, -2, -5, -1, -3, -5, -5, -5, -5, -3, -4]"
312,162.77,2,False,784,271,0,0,[],[],[],[],"[923, 618, 1146, 1195, 830]","[923, 618, 1146, 1195, 830]","[454, 51, 472, -13, 39]","[57, 8, 48, 8, -35]","[1219, 1210, 1469, 1259, 1461, 1545, 942, 159, 819, 1377, 994, 686, 702, 424, 544, 523, 634, 574, 911, 646]","[707, 437, 696, 404, 744, 690, 635, 523, 698, 455, 20, 471, 640, 491, 307, 487, 554, 538, 666, 653]","[1, -5, 5, 5, 5, -3, 5, -1, 5, 4, 1, 5, 5, -4, -2, 0, 0, -2, -5, -3]","[5, 0, -1, -2, 0, -4, -1, -5, 0, -3, -5, -2, -1, -3, -5, -5, -5, -5, -3, -4]"
313,163.12,2,False,861,298,0,0,[],[],[],[],"[1080, 638, 1303, 1159, 829]","[1080, 638, 1303, 1159, 829]","[384, 51, 359, -113, -1]","[17, -32, 8, -32, -75]","[1198, 1110, 1569, 1359, 1561, 1473, 1042, 166, 919, 1457, 786, 802, 344, 504, 523, 639, 534, 811, 586, 891, 661, 1110, 1209, 885]","[801, 437, 676, 364, 744, 610, 615, 423, 698, 395, 431, 620, 425, 207, 387, 454, 438, 606, 573, 714, 735, 773, 735, 720]","[-4, -5, 5, 5, 5, -4, 5, 2, 5, 4, 5, 5, -4, -2, 0, 1, -2, -5, -3, -4, 1, -4, -1, 1]","[3, 0, -1, -2, 0, -4, -1, -5, 0, -3, -2, -1, -4, -5, -5, -5, -5, -3, -4, -4, -5, -4, -5, -5]"
314,163.5,2,False,941,272,9,-2,[],[],[],[],"[1204, 658, 1407, 1083, 809]","[1204, 658, 1407, 1083, 809]","[287, 51, 218, -210, -41]","[-18, -72, -32, -72, -97]","[1103, 1010, 1459, 1393, 1142, 219, 1019, 1537, 886, 902, 273, 464, 523, 659, 504, 727, 526, 811, 681, 1030, 1189, 905]","[791, 437, 324, 543, 586, 334, 698, 320, 391, 600, 345, 107, 287, 354, 338, 546, 493, 634, 635, 693, 635, 620]","[-4, -5, 5, -4, 5, 4, 5, 4, 5, 5, -3, -2, 0, 1, -1, -4, -3, -4, 1, -4, -1, 1]","[-3, 0, -2, -3, -2, -4, 0, -4, -2, -1, -4, -5, -5, -5, -5, -3, -4, -4, -5, -4, -5, -5]"
315,163.87,2,False,1004,260,0,0,[],[],[],[],"[1286, 678, 1453, 973, 776]","[1286, 678, 1453, 973, 776]","[187, 71, 78, -266, -48]","[-18, -74, -52, -74, -97]","[1035, 910, 1559, 1313, 1242, 299, 1119, 1600, 986, 1002, 218, 431, 524, 679, 484, 647, 466, 738, 701, 950, 1169, 925, 1286, 715, 1438, 1041, 889]","[717, 437, 284, 483, 546, 269, 698, 240, 351, 580, 255, 7, 187, 254, 238, 486, 408, 554, 535, 613, 535, 520, 726, 727, 818, 735, 711]","[-3, -5, 5, -4, 5, 4, 5, 3, 5, 5, -2, -1, 1, 1, -1, -4, -3, -3, 1, -4, -1, 1, -1, 0, -5, -3, 5]","[-4, 0, -2, -3, -2, -3, 0, -4, -2, -1, -5, -5, -5, -5, -5, -3, -5, -4, -5, -4, -5, -5, -5, -5, -2, -4, -2]"
316,164.2,2,False,1044,230,0,0,[],[],[],[],"[1332, 704, 1450, 853, 756]","[1332, 704, 1450, 853, 756]","[92, 110, -42, -279, -28]","[2, -54, -43, -54, -62]","[993, 810, 1233, 1342, 399, 1219, 1086, 1102, 189, 544, 699, 464, 567, 412, 678, 721, 883, 1149, 945, 1266, 715, 1338, 981, 989]","[618, 437, 423, 506, 224, 697, 311, 560, 155, 87, 154, 138, 426, 308, 474, 435, 533, 435, 420, 626, 627, 778, 655, 671]","[-2, -5, -4, 5, 5, 5, 5, 5, -1, 1, 1, -1, -4, -2, -3, 1, -3, -1, 1, -1, 0, -5, -3, 5]","[-5, 0, -3, -2, -2, -1, -2, -1, -5, -5, -5, -5, -3, -5, -4, -5, -4, -5, -5, -5, -5, -2, -4, -2]"
317,164.63,2,False,1107,154,7,-6,[],[],[],[],"[1338, 744, 1398, 733, 736]","[1338, 744, 1398, 733, 736]","[-8, 130, -162, -268, -8]","[22, -34, -23, -34, -22]","[972, 710, 1153, 1442, 499, 1319, 1186, 1202, 192, 739, 464, 487, 372, 618, 746, 823, 1129, 965, 1246, 715, 1238, 921, 1089]","[518, 421, 363, 466, 185, 677, 271, 524, 55, 54, 38, 366, 208, 394, 335, 453, 335, 320, 526, 527, 738, 575, 631]","[-1, -5, -4, 5, 5, 5, 5, 5, 1, 2, 0, -4, -2, -3, 2, -3, -1, 1, -1, 0, -5, -3, 5]","[-5, -1, -3, -2, -1, -1, -2, -2, -5, -5, -5, -3, -5, -4, -5, -4, -5, -5, -5, -5, -2, -4, -2]"
318,165.06,2,False,1210,130,0,0,[],[],[],[],"[1304, 785, 1302, 622, 729]","[1304, 785, 1302, 622, 729]","[-108, 150, -262, -234, 12]","[42, 6, -3, 6, 18]","[969, 610, 1073, 1542, 599, 1419, 1286, 1302, 407, 334, 558, 786, 763, 1109, 985, 1226, 715, 1138, 861, 1189, 1372, 853, 1376, 827, 864]","[418, 386, 292, 411, 165, 657, 231, 484, 306, 108, 310, 235, 373, 235, 220, 426, 427, 682, 491, 591, 643, 616, 680, 609, 571]","[0, -5, -4, 5, 5, 5, 5, 5, -4, -1, -3, 2, -3, -1, 1, -1, 0, -5, -3, 5, 0, 3, -3, 3, 4]","[-5, -3, -4, -3, -1, -1, -2, -2, -3, -5, -5, -5, -4, -5, -5, -5, -5, -3, -5, -2, -5, -4, -4, -4, -4]"
319,165.49,2,False,1183,212,-2,9,[],[],[],[],"[1234, 845, 1171, 530, 729]","[1234, 845, 1171, 530, 729]","[-190, 156, -339, -179, 32]","[62, 46, 17, 46, 58]","[969, 537, 993, 699, 1519, 1386, 1402, 327, 314, 506, 826, 703, 1089, 1005, 1206, 725, 1042, 806, 1289, 1372, 913, 1316, 887, 944]","[318, 314, 212, 145, 625, 182, 444, 226, 8, 210, 135, 293, 135, 120, 326, 327, 622, 391, 546, 543, 536, 600, 529, 491]","[0, -3, -4, 5, 5, 5, 5, -4, -1, -2, 2, -3, -1, 1, -1, 1, -4, -2, 5, 0, 3, -3, 3, 4]","[-5, -5, -4, -1, -2, -3, -2, -4, -5, -5, -5, -4, -5, -5, -5, -5, -3, -5, -3, -5, -4, -4, -4, -4]"
320,165.91,2,False,1223,141,0,0,[1200],[337],[-1],[5],"[1130, 898, 1011, 461, 729]","[1130, 898, 1011, 461, 729]","[-278, 136, -409, -127, 32]","[62, 64, 17, 64, 78]","[524, 933, 799, 1486, 1502, 250, 466, 874, 643, 1069, 1031, 1186, 745, 962, 766, 1389, 1372, 973, 1256, 947, 1024, 1212, 942, 1141, 582, 814]","[214, 132, 125, 122, 404, 146, 110, 35, 203, 35, 20, 226, 227, 562, 291, 486, 443, 456, 520, 449, 411, 723, 638, 682, 658, 621]","[1, -3, 5, 5, 5, -3, -2, 3, -3, -1, 2, -1, 1, -4, -2, 5, 0, 3, -3, 3, 4, -1, 2, 2, 5, 5]","[-5, -4, -1, -3, -2, -4, -5, -5, -5, -5, -5, -5, -5, -3, -5, -3, -5, -4, -4, -4, -4, -5, -5, -5, -3, -3]"
321,166.27,2,False,1267,203,0,0,[1180],[437],[-1],[5],"[990, 930, 824, 408, 729]","[990, 930, 824, 408, 729]","[-362, 78, -464, -87, 12]","[32, 44, -3, 44, 78]","[578, 873, 899, 1586, 190, 430, 591, 1166, 765, 882, 726, 1473, 1372, 1033, 1196, 1007, 1104, 1192, 982, 1181, 682, 914]","[126, 50, 112, 62, 66, 10, 103, 126, 127, 502, 191, 426, 343, 376, 440, 369, 331, 623, 538, 582, 598, 561]","[4, -3, 5, 5, -3, -1, -2, -1, 1, -4, -2, 4, 0, 3, -3, 3, 4, -1, 2, 2, 5, 5]","[-3, -5, 0, -3, -4, -5, -5, -5, -5, -3, -5, -3, -5, -4, -4, -4, -4, -5, -5, -5, -3, -3]"
322,166.6,2,False,1099,179,-9,-2,[1142],[537],[-2],[5],"[823, 939, 624, 375, 721]","[823, 939, 624, 375, 721]","[-414, 18, -480, -31, -8]","[-6, 24, -23, 24, 64]","[670, 999, 551, 1146, 785, 802, 697, 1553, 1372, 1093, 1136, 1067, 1184, 1172, 1022, 1221, 782, 1014]","[76, 112, 3, 26, 27, 442, 91, 366, 243, 296, 360, 289, 251, 523, 438, 482, 538, 501]","[5, 5, -2, -1, 1, -4, -1, 4, 0, 3, -3, 3, 4, -1, 2, 2, 5, 5]","[-2, 0, -5, -5, -5, -3, -5, -3, -5, -4, -4, -4, -4, -5, -5, -5, -3, -3]"
323,167.07,2,True,919,179,-9,1,[1102],[637],[-2],[5],"[643, 925, 424, 365, 701]","[643, 925, 424, 365, 701]","[-431, -42, -456, 29, -28]","[-26, 4, -43, 4, 44]","[770, 1099, 722, 1372, 1153, 1076, 1127, 1264, 1152, 1062, 1255, 882, 1111, 913, 974, 732, 489, 809]","[47, 112, 377, 143, 216, 280, 209, 171, 423, 338, 382, 478, 441, 706, 602, 651, 642, 615]","[5, 5, -4, 0, 3, -3, 3, 4, -1, 2, 1, 5, 4, 3, 0, 4, 4, 2]","[-1, 0, -4, -5, -4, -4, -4, -4, -5, -5, -5, -3, -3, -4, -5, -3, -3, -5]"
324,167.42,2,False,769,280,-8,5,[1053],[737],[-3],[5],"[463, 887, 244, 379, 681]","[463, 887, 244, 379, 681]","[-412, -96, -393, 89, -29]","[-46, -16, -47, -16, 24]","[874, 1203, 642, 1372, 1217, 1016, 1187, 1344, 1132, 1102, 1275, 978, 1195, 973, 974, 812, 573, 849]","[30, 112, 297, 39, 132, 196, 125, 91, 319, 234, 278, 418, 381, 622, 498, 587, 578, 511]","[6, 6, -4, 0, 4, -3, 3, 4, -1, 2, 1, 5, 5, 3, 0, 4, 5, 2]","[0, 0, -4, -6, -5, -5, -5, -4, -6, -6, -6, -3, -3, -5, -6, -4, -4, -6]"
325,167.8,2,False,651,298,0,0,[981],[825],[-4],[4],"[301, 829, 99, 420, 661]","[301, 829, 99, 420, 661]","[-340, -116, -279, 162, -9]","[-46, 3, -27, 3, 24]","[993, 1323, 562, 1280, 952, 1247, 1419, 1105, 1134, 1295, 1078, 1292, 1033, 974, 892, 670, 889, 533, 832, 395, 504, 675]","[40, 112, 217, 32, 96, 25, 3, 199, 114, 158, 358, 312, 522, 378, 507, 498, 391, 626, 654, 652, 599, 594]","[5, 6, -4, 3, -4, 3, 3, -2, 1, 1, 5, 4, 3, 0, 4, 4, 2, 2, -5, 6, 3, -2]","[2, 0, -4, -5, -5, -5, -5, -6, -6, -6, -3, -4, -5, -6, -4, -4, -6, -6, -3, -1, -5, -6]"
326,168.14,2,False,561,301,0,0,[885],[883],[-5],[2],"[180, 769, 11, 491, 657]","[180, 769, 11, 491, 657]","[-217, -106, -119, 242, 31]","[-26, 43, 13, 43, 44]","[1063, 1431, 482, 872, 1065, 1302, 1177, 1372, 1075, 974, 972, 750, 914, 573, 732, 515, 564, 649]","[121, 149, 137, 12, 90, 38, 290, 232, 418, 258, 427, 418, 271, 506, 594, 616, 499, 474]","[1, 4, -4, -4, -2, 0, 4, 4, 2, 0, 4, 4, 1, 2, -5, 6, 3, -1]","[6, 4, -4, -4, -5, -6, -4, -4, -6, -6, -4, -4, -6, -6, -3, -2, -5, -6]"
327,168.56,2,False,455,331,0,0,[766],[898],[-6],[0],"[113, 724, 1, 592, 668]","[113, 724, 1, 592, 668]","[-77, -86, 56, 305, 71]","[7, 83, 53, 83, 64]","[1032, 1392, 402, 1257, 1435, 1101, 974, 1052, 830, 934, 613, 632, 618, 624, 614, 256, 721, 163, 557, 692]","[231, 242, 57, 210, 135, 298, 138, 347, 338, 151, 386, 534, 576, 399, 354, 577, 568, 616, 548, 594]","[-3, -5, -4, 4, 2, 1, 0, 4, 4, 1, 2, -5, 5, 3, -2, 2, -4, 6, 1, 0]","[5, 3, -4, -4, -5, -6, -6, -4, -4, -6, -6, -3, -2, -5, -6, -6, -5, -1, -6, -6]"
328,168.92,2,False,418,264,0,0,[646],[894],[-6],[-1],"[103, 684, 48, 712, 694]","[103, 684, 48, 712, 694]","[71, -58, 216, 346, 111]","[47, 104, 93, 104, 84]","[942, 1283, 1330, 1453, 1104, 954, 1131, 910, 949, 636, 532, 718, 684, 574, 296, 641, 283, 577, 692]","[301, 281, 121, 18, 178, 18, 260, 258, 31, 266, 474, 521, 299, 234, 462, 468, 596, 428, 474]","[-5, -6, 3, 0, 0, -1, 3, 4, 0, 1, -5, 5, 3, -2, 2, -4, 6, 1, 0]","[3, 1, -5, -6, -6, -6, -5, -4, -6, -6, -3, -3, -5, -6, -5, -5, -1, -6, -6]"
329,169.3,3,False,436,275,0,0,[537],[860],[-5],[-3],"[150, 661, 157, 849, 734]","[150, 661, 157, 849, 734]","[211, -18, 368, 360, 135]","[78, 124, 129, 124, 104]","[837, 1163, 1375, 1091, 1191, 990, 656, 432, 812, 744, 534, 336, 561, 403, 580, 692, 139, 651, 174, 730, 723]","[344, 301, 14, 58, 160, 178, 146, 414, 453, 199, 131, 362, 388, 562, 308, 354, 556, 646, 586, 601, 642]","[-6, -6, 1, -2, 3, 4, 1, -5, 4, 3, -2, 2, -4, 6, 0, 0, 0, -4, 4, -2, -1]","[2, 1, -6, -6, -5, -4, -6, -3, -4, -5, -5, -5, -4, -2, -6, -6, -6, -4, -4, -6, -6]"
330,169.64,2,False,467,320,0,0,[451],[787],[-4],[-4],"[251, 653, 320, 981, 774]","[251, 653, 320, 981, 774]","[323, 2, 472, 328, 135]","[78, 122, 129, 122, 90]","[717, 1043, 1240, 1067, 676, 332, 891, 804, 493, 376, 523, 580, 692, 153, 571, 254, 690, 703]","[368, 313, 60, 87, 26, 348, 370, 99, 31, 262, 522, 188, 234, 436, 561, 506, 481, 522]","[-6, -6, 2, 3, 1, -5, 3, 3, -3, 2, 6, 0, 0, 1, -4, 4, -2, -1]","[1, 0, -5, -5, -6, -4, -5, -5, -5, -5, -2, -6, -6, -6, -5, -4, -6, -6]"
331,170.0,2,False,531,393,8,4,[],[],[],[],"[385, 653, 1089, 814]","[385, 653, 1089, 814]","[391, 2, 252, 109]","[58, 82, 82, 50]","[597, 923, 247, 949, 416, 642, 580, 679, 173, 493, 334, 650, 672, 337, 688, 450, 931, 783]","[388, 313, 268, 270, 162, 482, 68, 114, 316, 461, 426, 361, 402, 621, 672, 663, 741, 702]","[-6, -6, -4, 2, 2, 5, 0, -1, 1, -3, 4, -2, -2, 2, 0, 4, -5, -2]","[1, 0, -4, -5, -5, -2, -6, -6, -6, -5, -4, -6, -6, -5, -6, -4, -3, -6]"
332,170.33,1,False,647,478,8,5,[],[],[],[],"[543, 653, 1160, 838]","[543, 653, 1160, 838]","[429, 2, 155, 69]","[38, 42, 42, 10]","[803, 167, 983, 476, 742, 212, 433, 414, 610, 632, 391, 688, 530, 831, 743]","[329, 188, 159, 62, 442, 204, 361, 346, 241, 282, 521, 552, 566, 681, 600]","[-6, -4, 1, 3, 5, 2, -3, 4, -2, -2, 3, 0, 4, -5, -2]","[1, -4, -6, -5, -2, -5, -5, -4, -6, -6, -5, -6, -4, -3, -5]"
333,188.71,10,False,1010,328,3,-9,[],[],[],[],"[924, 1411, 1155, 571, 982]","[924, 1411, 1155, 571, 982]","[-275, 80, 197, 90, 391]","[85, 57, 84, 65, 12]",[],[],[],[]
334,189.05,10,False,1065,237,0,0,[],[],[],[],"[804, 1409, 1210, 608, 1122]","[804, 1409, 1210, 608, 1122]","[-279, -40, 133, 147, 351]","[125, 94, 104, 105, 52]",[],[],[],[]
335,189.38,10,False,1190,328,4,8,[],[],[],[],"[684, 1357, 1235, 667, 1236]","[684, 1357, 1235, 667, 1236]","[-278, -165, 33, 167, 265]","[125, 94, 91, 115, 72]","[822, 1425, 1275, 738, 1208]","[687, 669, 756, 671, 603]","[4, -1, 0, 5, -2]","[-3, -5, -5, -3, -5]"
336,189.71,10,False,1220,452,0,0,[],[],[],[],"[564, 1254, 1213, 727, 1307]","[564, 1254, 1213, 727, 1307]","[-272, -298, -87, 159, 143]","[105, 74, 51, 95, 72]","[902, 1405, 1275, 838, 1168]","[627, 569, 656, 611, 503]","[4, -1, 0, 5, -2]","[-3, -5, -5, -3, -5]"
